timestamp_ms,can_id,temp_c,volt_v,curr_a,fault_flags
58100,0x100,22.16,3.916,-6.087,0x0
58200,0x100,21.27,3.913,-5.059,0x0
58300,0x100,20.47,3.908,-5.176,0x0
58400,0x100,19.66,3.905,-5.246,0x0
58500,0x100,18.94,3.902,-5.891,0x0
58600,0x100,18.21,3.897,-6.287,0x0
58700,0x100,17.57,3.894,-6.213,0x0
58800,0x100,17.00,3.889,-5.194,0x0
58900,0x100,16.44,3.886,-5.803,0x0
59000,0x100,15.96,3.881,-5.368,0x0
59100,0x100,15.55,3.878,-5.812,0x0
59200,0x100,15.23,3.873,-6.069,0x0
59300,0x100,14.99,3.870,-5.755,0x0
59400,0x100,14.75,3.865,-5.886,0x0
59500,0x100,14.59,3.860,-6.174,0x0
59600,0x100,14.51,3.857,-6.104,0x0
59700,0x100,14.51,3.852,-5.533,0x0
59800,0x100,14.51,3.847,-5.250,0x0
59900,0x100,14.59,3.844,-5.673,0x0
60000,0x100,14.75,3.839,-5.943,0x0
60100,0x100,14.99,3.834,-5.263,0x0
60200,0x100,15.31,3.829,-5.241,0x0
60300,0x100,15.63,3.826,-5.938,0x0
60400,0x100,16.04,3.821,-5.141,0x0
60500,0x100,16.52,3.817,-5.146,0x0
60600,0x100,17.08,3.812,-6.073,0x0
60700,0x100,17.65,3.807,-5.755,0x0
60800,0x100,18.37,3.804,-5.686,0x0
60900,0x100,19.02,3.799,-5.189,0x0
