timestamp_ms,can_id,temp_c,volt_v,curr_a,fault_flags
58100,0x100,22.16,3.916,-5.146,0x0
58200,0x100,21.27,3.913,-5.586,0x0
58300,0x100,20.47,3.908,-5.045,0x0
58400,0x100,19.66,3.905,-5.302,0x0
58500,0x100,18.94,3.902,-5.816,0x0
58600,0x100,18.21,3.897,-5.886,0x0
58700,0x100,17.57,3.894,-6.278,0x0
58800,0x100,17.00,3.889,-6.178,0x0
58900,0x100,16.44,3.886,-5.067,0x0
59000,0x100,15.96,3.881,-5.032,0x0
59100,0x100,15.55,3.878,-6.130,0x0
59200,0x100,15.23,3.873,-6.304,0x0
59300,0x100,14.99,3.870,-5.982,0x0
59400,0x100,14.75,3.865,-5.616,0x0
59500,0x100,14.59,3.860,-6.222,0x0
59600,0x100,14.51,3.857,-6.178,0x0
59700,0x100,14.51,3.852,-5.529,0x0
59800,0x100,14.51,3.847,-6.108,0x0
59900,0x100,14.59,3.844,-5.085,0x0
60000,0x100,14.75,3.839,-5.694,0x0
60100,0x100,14.99,3.834,-5.647,0x0
60200,0x100,15.31,3.829,-5.241,0x0
60300,0x100,15.63,3.826,-5.712,0x0
60400,0x100,16.04,3.821,-6.261,0x0
60500,0x100,16.52,3.817,-5.516,0x0
60600,0x100,17.08,3.812,-6.278,0x0
60700,0x100,17.65,3.807,-6.012,0x0
60800,0x100,18.37,3.804,-5.607,0x0
60900,0x100,19.02,3.799,-5.241,0x0
61000,0x100,19.82,3.794,-5.790,0x0
61100,0x100,20.63,3.789,-5.433,0x0
61200,0x100,21.44,3.784,-5.594,0x0
61300,0x100,22.40,3.779,-5.917,0x0
61400,0x100,23.29,3.775,-5.559,0x0
61500,0x100,24.34,3.770,-5.573,0x0
61600,0x100,25.38,3.765,-5.751,0x0
61700,0x100,26.43,3.760,-5.555,0x0
61800,0x100,27.56,3.755,-5.546,0x0
61900,0x100,28.69,3.750,-5.612,0x0
62000,0x100,29.82,3.746,-6.222,0x0
62100,0x100,31.03,3.741,-6.056,0x0
62200,0x100,32.23,3.736,-5.825,0x0
62300,0x100,33.44,3.731,-5.045,0x0
62400,0x100,34.73,3.726,-5.320,0x0
62500,0x100,36.02,3.721,-6.174,0x0
62600,0x100,37.23,3.717,-5.529,0x0
62700,0x100,38.52,3.712,-5.324,0x0
62800,0x100,39.81,3.707,-5.886,0x0
62900,0x100,41.10,3.702,-5.455,0x0
63000,0x100,42.39,3.697,-5.246,0x0
63100,0x100,43.68,3.692,-5.747,0x0
63200,0x100,44.97,3.688,-5.834,0x0
63300,0x100,46.26,3.683,-5.642,0x0
63400,0x100,47.47,3.678,-6.026,0x0
63500,0x100,48.67,3.673,-5.877,0x0
63600,0x100,49.88,3.670,-5.930,0x0
63700,0x100,51.09,3.665,-6.073,0x0
63800,0x100,52.22,3.660,-5.991,0x0
63900,0x100,53.35,3.655,-6.204,0x0
64000,0x100,54.48,3.651,-5.995,0x0
64100,0x100,55.52,3.646,-6.265,0x0
64200,0x100,56.57,3.641,-5.403,0x0
64300,0x100,57.54,3.636,-6.274,0x0
64400,0x100,58.42,3.631,-6.095,0x0
64500,0x100,59.39,3.626,-6.304,0x0
64600,0x100,60.20,3.622,-6.012,0x1
64700,0x100,61.00,3.617,-5.311,0x1
64800,0x100,61.73,3.612,-5.934,0x1
64900,0x100,62.45,3.607,-5.403,0x1
65000,0x100,63.02,3.604,-5.995,0x1
65100,0x100,63.58,3.599,-6.296,0x1
65200,0x100,64.15,3.594,-5.346,0x1
65300,0x100,64.63,3.589,-6.213,0x1
65400,0x100,64.95,3.584,-6.300,0x1
65500,0x100,65.36,3.581,-5.363,0x1
65600,0x100,65.60,3.576,-5.385,0x1
65700,0x100,65.84,3.572,-5.938,0x1
65800,0x100,65.92,3.567,-5.755,0x1
65900,0x100,66.00,3.564,-5.738,0x1
66000,0x100,66.00,3.559,-5.076,0x1
66100,0x100,66.00,3.554,-5.398,0x1
66200,0x100,65.84,3.551,-5.302,0x1
66300,0x100,65.68,3.546,-5.346,0x1
66400,0x100,65.44,3.541,-5.773,0x1
66500,0x100,65.11,3.538,-5.882,0x1
66600,0x100,64.79,3.533,-6.274,0x1
66700,0x100,64.39,3.530,-5.816,0x1
66800,0x100,63.90,3.525,-5.472,0x1
66900,0x100,63.34,3.522,-5.999,0x1
67000,0x100,62.70,3.517,-5.808,0x1
67100,0x100,62.05,3.514,-5.668,0x1
67200,0x100,61.33,3.510,-5.738,0x1
67300,0x100,60.60,3.505,-5.429,0x1
67400,0x100,59.71,3.502,-5.494,0x0
67500,0x100,58.91,3.499,-5.207,0x0
67600,0x100,57.94,3.494,-5.472,0x0
67700,0x100,56.97,3.491,-5.538,0x0
67800,0x100,56.01,3.488,-6.060,0x0
67900,0x100,54.96,3.485,-5.381,0x0
68000,0x100,53.91,3.481,-5.246,0x0
68100,0x100,52.78,3.476,-6.143,0x0
68200,0x100,51.66,3.473,-5.398,0x0
68300,0x100,50.45,3.470,-5.215,0x0
68400,0x100,49.24,3.467,-5.917,0x0
68500,0x100,48.03,3.464,-5.250,0x0
68600,0x100,46.82,3.460,-5.085,0x0
68700,0x100,45.53,3.457,-6.283,0x0
68800,0x100,44.32,3.454,-5.616,0x0
68900,0x100,43.03,3.452,-5.877,0x0
69000,0x100,41.74,3.449,-6.004,0x0
69100,0x100,40.45,3.446,-5.429,0x0
69200,0x100,39.16,3.443,-5.925,0x0
69300,0x100,37.88,3.439,-5.877,0x0
69400,0x100,36.59,3.438,-6.143,0x0
69500,0x100,35.30,3.435,-5.938,0x0
69600,0x100,34.09,3.433,-5.324,0x0
69700,0x100,32.80,3.430,-5.520,0x0
69800,0x100,31.59,3.427,-5.451,0x0
69900,0x100,30.38,3.425,-5.072,0x0
70000,0x100,29.17,3.423,-6.026,0x0
70100,0x100,28.04,3.420,-5.185,0x0
70200,0x100,26.92,3.418,-5.137,0x0
70300,0x100,25.87,3.415,-6.278,0x0
70400,0x100,24.82,3.414,-5.146,0x0
70500,0x100,23.77,3.412,-5.067,0x0
70600,0x100,22.81,3.410,-6.291,0x0
70700,0x100,21.92,3.409,-5.141,0x0
70800,0x100,21.03,3.406,-5.355,0x0
70900,0x100,20.15,3.404,-6.069,0x0
71000,0x100,19.42,3.402,-5.673,0x0
71100,0x100,18.70,3.401,-5.882,0x0
71200,0x100,17.97,3.399,-5.943,0x0
71300,0x100,17.33,3.398,-5.581,0x0
71400,0x100,16.76,3.398,-5.433,0x0
71500,0x100,16.28,3.396,-6.195,0x0
71600,0x100,15.88,3.394,-5.825,0x0
71700,0x100,15.47,3.393,-5.786,0x0
71800,0x100,15.15,3.393,-5.207,0x0
71900,0x100,14.91,3.391,-5.468,0x0
72000,0x100,14.67,3.389,-5.119,0x0
72100,0x100,14.51,3.389,-5.503,0x0
72200,0x100,14.51,3.388,-5.416,0x0
72300,0x100,14.51,3.388,-5.028,0x0
72400,0x100,14.51,3.386,-5.877,0x0
72500,0x100,14.67,3.386,-5.337,0x0
72600,0x100,14.83,3.386,-6.073,0x0
72700,0x100,15.07,3.385,-5.725,0x0
72800,0x100,15.39,3.385,-6.056,0x0
72900,0x100,15.79,3.385,-5.655,0x0
73000,0x100,16.20,3.385,-6.148,0x0
73100,0x100,16.76,3.385,-6.322,0x0
73200,0x100,17.25,3.385,-6.230,0x0
73300,0x100,17.89,3.385,-5.024,0x0
73400,0x100,18.53,3.385,-5.551,0x0
73500,0x100,19.26,3.385,-5.255,0x0
73600,0x100,20.07,3.385,-5.856,0x0
73700,0x100,20.87,3.385,-6.222,0x0
73800,0x100,21.76,3.385,-5.808,0x0
73900,0x100,22.73,3.385,-5.067,0x0
74000,0x100,23.69,3.386,-5.420,0x0
74100,0x100,24.66,3.386,-5.255,0x0
74200,0x100,25.71,3.386,-5.851,0x0
74300,0x100,26.75,3.388,-5.616,0x0
74400,0x100,27.88,3.388,-6.252,0x0
74500,0x100,29.09,3.389,-6.143,0x0
74600,0x100,30.22,3.389,-5.960,0x0
74700,0x100,31.43,3.391,-5.512,0x0
74800,0x100,32.64,3.393,-5.237,0x0
74900,0x100,33.93,3.393,-6.243,0x0
75000,0x100,35.14,3.394,-6.082,0x0
75100,0x100,36.42,3.396,-6.261,0x0
75200,0x100,37.71,3.398,-5.324,0x0
75300,0x100,39.00,3.398,-5.494,0x0
75400,0x100,40.29,3.399,-5.564,0x0
75500,0x100,41.58,3.401,-6.121,0x0
75600,0x100,42.87,3.402,-5.725,0x0
75700,0x100,44.16,3.404,-5.812,0x0
75800,0x100,45.37,3.406,-5.864,0x0
75900,0x100,46.66,3.407,-6.296,0x0
76000,0x100,47.87,3.410,-6.152,0x0
76100,0x100,49.08,3.412,-5.437,0x0
76200,0x100,50.29,3.414,-5.437,0x0
76300,0x100,51.49,3.415,-6.113,0x0
76400,0x100,52.62,3.418,-6.100,0x0
76500,0x100,53.75,3.420,-5.468,0x0
76600,0x100,54.80,3.422,-5.777,0x0
76700,0x100,55.85,3.425,-6.008,0x0
76800,0x100,56.89,3.427,-5.930,0x0
76900,0x100,57.86,3.430,-5.978,0x0
77000,0x100,58.75,3.431,-5.799,0x0
77100,0x100,59.63,3.435,-5.119,0x0
77200,0x100,60.44,3.438,-5.307,0x1
77300,0x100,61.25,3.439,-5.999,0x1
77400,0x100,61.97,3.443,-6.317,0x1
77500,0x100,62.62,3.446,-6.278,0x1
77600,0x100,63.26,3.449,-6.213,0x1
77700,0x100,63.82,3.451,-5.607,0x1
77800,0x100,64.31,3.454,-5.159,0x1
77900,0x100,64.71,3.457,-5.185,0x1
78000,0x100,65.11,3.460,-5.764,0x1
78100,0x100,65.44,3.464,-5.960,0x1
78200,0x100,65.68,3.467,-5.651,0x1
78300,0x100,65.84,3.470,-6.278,0x1
78400,0x100,66.00,3.473,-5.089,0x1
78500,0x100,66.00,3.476,-5.851,0x1
78600,0x100,66.00,3.480,-6.178,0x1
78700,0x100,65.92,3.485,-5.498,0x1
78800,0x100,65.84,3.488,-6.056,0x1
78900,0x100,65.60,3.491,-5.503,0x1
79000,0x100,65.36,3.494,-5.821,0x1
79100,0x100,65.03,3.497,-6.052,0x1
79200,0x100,64.63,3.502,-6.017,0x1
79300,0x100,64.23,3.505,-6.043,0x1
79400,0x100,63.66,3.509,-5.856,0x1
79500,0x100,63.10,3.514,-5.255,0x1
79600,0x100,62.53,3.517,-5.376,0x1
79700,0x100,61.81,3.522,-5.664,0x1
79800,0x100,61.08,3.525,-5.581,0x1
79900,0x100,60.28,3.530,-6.047,0x1
80000,0x100,59.47,3.533,-5.407,0x0
80100,0x100,58.59,3.538,-5.751,0x0
80200,0x100,57.62,3.541,-6.178,0x0
80300,0x100,56.65,3.546,-6.143,0x0
80400,0x100,55.68,3.549,-5.424,0x0
80500,0x100,54.64,3.554,-5.442,0x0
80600,0x100,53.51,3.559,-5.268,0x0
80700,0x100,52.38,3.562,-5.381,0x0
80800,0x100,51.25,3.567,-5.119,0x0
80900,0x100,50.04,3.572,-5.538,0x0
81000,0x100,48.84,3.576,-5.437,0x0
81100,0x100,47.63,3.580,-6.265,0x0
81200,0x100,46.42,3.584,-6.008,0x0
81300,0x100,45.13,3.589,-6.252,0x0
81400,0x100,43.84,3.594,-5.063,0x0
81500,0x100,42.55,3.599,-5.128,0x0
81600,0x100,41.34,3.602,-5.346,0x0
81700,0x100,40.05,3.607,-5.276,0x0
81800,0x100,38.76,3.612,-5.525,0x0
81900,0x100,37.47,3.617,-5.407,0x0
82000,0x100,36.18,3.622,-5.612,0x0
82100,0x100,34.89,3.626,-6.187,0x0
82200,0x100,33.60,3.631,-6.191,0x0
82300,0x100,32.40,3.636,-6.156,0x0
82400,0x100,31.19,3.641,-6.056,0x0
82500,0x100,29.98,3.644,-5.921,0x0
82600,0x100,28.85,3.649,-5.856,0x0
82700,0x100,27.64,3.654,-5.590,0x0
82800,0x100,26.59,3.659,-5.568,0x0
82900,0x100,25.47,3.663,-6.134,0x0
83000,0x100,24.42,3.668,-5.882,0x0
83100,0x100,23.45,3.673,-6.309,0x0
83200,0x100,22.48,3.678,-5.912,0x0
83300,0x100,21.60,3.683,-6.187,0x0
83400,0x100,20.71,3.688,-5.276,0x0
83500,0x100,19.90,3.692,-6.121,0x0
83600,0x100,19.10,3.697,-5.324,0x0
83700,0x100,18.45,3.702,-5.490,0x0
83800,0x100,17.73,3.707,-5.333,0x0
83900,0x100,17.16,3.712,-5.294,0x0
84000,0x100,16.60,3.717,-5.411,0x0
84100,0x100,16.12,3.721,-5.917,0x0
84200,0x100,15.71,3.726,-6.030,0x0
84300,0x100,15.31,3.731,-6.265,0x0
84400,0x100,15.07,3.736,-5.390,0x0
84500,0x100,14.83,3.741,-5.167,0x0
84600,0x100,14.59,3.746,-6.134,0x0
84700,0x100,14.51,3.750,-5.982,0x0
84800,0x100,14.51,3.755,-6.082,0x0
84900,0x100,14.51,3.760,-5.742,0x0
85000,0x100,14.59,3.765,-5.215,0x0
85100,0x100,14.75,3.770,-5.407,0x0
85200,0x100,14.91,3.775,-5.464,0x0
85300,0x100,15.23,3.779,-5.938,0x0
85400,0x100,15.55,3.784,-5.581,0x0
85500,0x100,15.96,3.789,-5.507,0x0
85600,0x100,16.36,3.794,-5.864,0x0
85700,0x100,16.92,3.797,-5.211,0x0
85800,0x100,17.49,3.802,-6.026,0x0
85900,0x100,18.13,3.807,-5.634,0x0
86000,0x100,18.78,3.812,-5.951,0x0
86100,0x100,19.58,3.817,-5.673,0x0
86200,0x100,20.31,3.821,-5.294,0x0
86300,0x100,21.19,3.825,-5.655,0x0
86400,0x100,22.08,3.829,-5.803,0x0
86500,0x100,23.05,3.834,-5.176,0x0
86600,0x100,24.01,3.839,-5.921,0x0
86700,0x100,24.98,3.842,-5.150,0x0
86800,0x100,26.11,3.847,-5.316,0x0
86900,0x100,27.16,3.852,-5.577,0x0
87000,0x100,28.29,3.855,-5.838,0x0
87100,0x100,29.41,3.860,-5.220,0x0
87200,0x100,30.62,3.865,-5.350,0x0
87300,0x100,31.83,3.868,-5.725,0x0
87400,0x100,33.04,3.873,-5.620,0x0
87500,0x100,34.33,3.878,-5.843,0x0
87600,0x100,35.54,3.881,-5.394,0x0
87700,0x100,36.83,3.886,-5.085,0x0
87800,0x100,38.12,3.889,-5.921,0x0
87900,0x100,39.41,3.892,-6.309,0x0
88000,0x100,40.70,3.897,-5.729,0x0
88100,0x100,41.99,3.900,-5.481,0x0
88200,0x100,43.27,3.905,-6.069,0x0
88300,0x100,44.56,3.908,-6.309,0x0
88400,0x100,45.85,3.912,-5.930,0x0
88500,0x100,47.06,3.916,-5.969,0x0
88600,0x100,48.27,3.920,-5.895,0x0
88700,0x100,49.56,3.923,-5.032,0x0
88800,0x100,50.69,3.926,-5.856,0x0
88900,0x100,51.90,3.931,-5.764,0x0
89000,0x100,53.03,3.934,-5.346,0x0
89100,0x100,54.15,3.937,-5.459,0x0
89200,0x100,55.20,3.941,-5.503,0x0
89300,0x100,56.25,3.944,-5.237,0x0
89400,0x100,57.22,3.947,-5.664,0x0
89500,0x100,58.18,3.950,-5.503,0x0
89600,0x100,59.07,3.954,-5.324,0x0
89700,0x100,59.96,3.957,-5.603,0x0
89800,0x100,60.76,3.960,-6.143,0x1
89900,0x100,61.49,3.962,-5.298,0x1
90000,0x100,62.21,3.965,-6.217,0x1
90100,0x100,62.86,3.968,-6.213,0x1
90200,0x100,63.42,3.971,-6.126,0x1
90300,0x100,63.99,3.973,-5.050,0x1
90400,0x100,64.47,3.976,-5.215,0x1
90500,0x100,64.87,3.979,-5.163,0x1
90600,0x100,65.19,3.981,-5.115,0x1
90700,0x100,65.52,3.984,-5.237,0x1
90800,0x100,65.76,3.986,-5.716,0x1
90900,0x100,65.92,3.989,-5.538,0x1
91000,0x100,66.00,3.991,-6.191,0x1
91100,0x100,66.00,3.994,-6.174,0x1
91200,0x100,66.00,3.995,-6.069,0x1
91300,0x100,65.92,3.997,-5.564,0x1
91400,0x100,65.76,4.000,-6.313,0x1
91500,0x100,65.52,4.002,-5.507,0x1
91600,0x100,65.27,4.004,-6.060,0x1
91700,0x100,64.87,4.005,-5.390,0x1
91800,0x100,64.47,4.007,-6.126,0x1
91900,0x100,64.07,4.008,-6.095,0x1
92000,0x100,63.50,4.010,-5.268,0x1
92100,0x100,62.94,4.012,-5.638,0x1
92200,0x100,62.29,4.013,-5.830,0x1
92300,0x100,61.57,4.015,-5.028,0x1
92400,0x100,60.84,4.016,-5.747,0x1
92500,0x100,60.04,4.018,-5.978,0x1
92600,0x100,59.15,4.018,-5.629,0x0
92700,0x100,58.26,4.020,-5.607,0x0
92800,0x100,57.30,4.021,-5.211,0x0
92900,0x100,56.33,4.021,-6.017,0x0
93000,0x100,55.28,4.023,-5.930,0x0
93100,0x100,54.23,4.024,-5.141,0x0
93200,0x100,53.19,4.024,-5.163,0x0
93300,0x100,52.06,4.024,-5.398,0x0
93400,0x100,50.85,4.026,-6.304,0x0
93500,0x100,49.64,4.026,-6.182,0x0
93600,0x100,48.43,4.028,-5.481,0x0
93700,0x100,47.22,4.028,-6.082,0x0
93800,0x100,46.01,4.028,-5.311,0x0
93900,0x100,44.73,4.028,-5.559,0x0
94000,0x100,43.44,4.028,-5.851,0x0
94100,0x100,42.15,4.028,-5.376,0x0
94200,0x100,40.86,4.028,-5.207,0x0
94300,0x100,39.57,4.028,-5.843,0x0
94400,0x100,38.28,4.028,-6.274,0x0
94500,0x100,36.99,4.028,-5.180,0x0
94600,0x100,35.70,4.028,-5.834,0x0
94700,0x100,34.49,4.028,-5.681,0x0
94800,0x100,33.20,4.028,-6.121,0x0
94900,0x100,31.99,4.028,-5.843,0x0
95000,0x100,30.78,4.026,-5.629,0x0
95100,0x100,29.58,4.026,-5.965,0x0
95200,0x100,28.45,4.024,-5.128,0x0
95300,0x100,27.32,4.024,-5.921,0x0
95400,0x100,26.19,4.024,-5.847,0x0
95500,0x100,25.14,4.023,-5.629,0x0
95600,0x100,24.10,4.021,-5.965,0x0
95700,0x100,23.13,4.021,-5.429,0x0
95800,0x100,22.16,4.020,-5.080,0x0
95900,0x100,21.27,4.018,-5.978,0x0
96000,0x100,20.47,4.018,-5.995,0x0
96100,0x100,19.66,4.016,-5.956,0x0
96200,0x100,18.86,4.015,-6.252,0x0
96300,0x100,18.21,4.013,-5.459,0x0
96400,0x100,17.57,4.012,-5.128,0x0
96500,0x100,17.00,4.010,-6.121,0x0
96600,0x100,16.44,4.008,-5.755,0x0
96700,0x100,15.96,4.007,-6.052,0x0
96800,0x100,15.55,4.005,-6.300,0x0
96900,0x100,15.23,4.004,-5.481,0x0
97000,0x100,14.99,4.002,-5.037,0x0
97100,0x100,14.75,3.999,-5.864,0x0
97200,0x100,14.59,3.997,-5.808,0x0
97300,0x100,14.51,3.995,-6.217,0x0
97400,0x100,14.51,3.994,-5.982,0x0
97500,0x100,14.51,3.991,-5.272,0x0
97600,0x100,14.59,3.989,-5.564,0x0
97700,0x100,14.75,3.986,-5.359,0x0
97800,0x100,14.99,3.984,-5.106,0x0
97900,0x100,15.31,3.981,-5.568,0x0
98000,0x100,15.63,3.979,-6.200,0x0
98100,0x100,16.04,3.976,-5.603,0x0
98200,0x100,16.52,3.973,-5.573,0x0
98300,0x100,17.08,3.971,-6.143,0x0
98400,0x100,17.65,3.968,-5.146,0x0
98500,0x100,18.37,3.965,-5.394,0x0
98600,0x100,19.02,3.962,-6.091,0x0
98700,0x100,19.82,3.960,-6.004,0x0
98800,0x100,20.63,3.957,-5.172,0x0
98900,0x100,21.52,3.954,-5.655,0x0
99000,0x100,22.40,3.950,-5.856,0x0
99100,0x100,23.37,3.947,-6.012,0x0
99200,0x100,24.34,3.944,-5.529,0x0
99300,0x100,25.38,3.941,-6.226,0x0
99400,0x100,26.43,3.937,-6.087,0x0
99500,0x100,27.56,3.934,-5.363,0x0
99600,0x100,28.69,3.929,-5.381,0x0
99700,0x100,29.82,3.926,-5.755,0x0
99800,0x100,31.03,3.923,-5.951,0x0
99900,0x100,32.23,3.920,-5.586,0x0
100000,0x100,33.52,3.916,-5.032,0x0
100100,0x100,34.73,3.912,-5.320,0x0
100200,0x100,36.02,3.908,-5.316,0x0
100300,0x100,37.31,3.905,-6.143,0x0
100400,0x100,38.60,3.900,-5.721,0x0
100500,0x100,39.89,3.897,-5.512,0x0
100600,0x100,41.18,3.892,-5.032,0x0
100700,0x100,42.47,3.889,-5.424,0x0
100800,0x100,43.68,3.884,-5.355,0x0
100900,0x100,44.97,3.881,-5.403,0x0
101000,0x100,46.26,3.876,-6.178,0x0
101100,0x100,47.47,3.873,-5.485,0x0
101200,0x100,48.75,3.868,-5.089,0x0
101300,0x100,49.96,3.865,-5.385,0x0
101400,0x100,51.09,3.860,-6.309,0x0
101500,0x100,52.30,3.855,-5.581,0x0
101600,0x100,53.43,3.852,-5.424,0x0
101700,0x100,54.48,3.847,-5.912,0x0
101800,0x100,55.52,3.842,-5.342,0x0
101900,0x100,56.57,3.839,-5.202,0x0
102000,0x100,57.54,3.834,-5.420,0x0
102100,0x100,58.51,3.829,-5.176,0x0
102200,0x100,59.39,3.825,-5.072,0x0
102300,0x100,60.20,3.821,-5.464,0x1
102400,0x100,61.00,3.817,-6.056,0x1
102500,0x100,61.73,3.812,-5.551,0x1
102600,0x100,62.45,3.807,-5.594,0x1
102700,0x100,63.02,3.802,-6.174,0x1
102800,0x100,63.66,3.797,-5.773,0x1
102900,0x100,64.15,3.792,-6.056,0x1
103000,0x100,64.63,3.789,-5.416,0x1
103100,0x100,64.95,3.784,-6.156,0x1
103200,0x100,65.36,3.779,-5.590,0x1
103300,0x100,65.60,3.775,-5.150,0x1
103400,0x100,65.84,3.770,-6.213,0x1
103500,0x100,65.92,3.765,-5.625,0x1
103600,0x100,66.00,3.760,-5.760,0x1
103700,0x100,66.00,3.755,-5.982,0x1
103800,0x100,66.00,3.750,-5.677,0x1
103900,0x100,65.84,3.746,-5.411,0x1
104000,0x100,65.68,3.741,-5.677,0x1
104100,0x100,65.44,3.736,-6.322,0x1
104200,0x100,65.11,3.731,-6.126,0x1
104300,0x100,64.79,3.726,-5.512,0x1
104400,0x100,64.39,3.721,-5.991,0x1
104500,0x100,63.90,3.717,-5.869,0x1
104600,0x100,63.34,3.712,-5.263,0x1
104700,0x100,62.70,3.707,-5.032,0x1
104800,0x100,62.05,3.702,-5.716,0x1
104900,0x100,61.33,3.697,-6.300,0x1
105000,0x100,60.60,3.692,-5.951,0x1
105100,0x100,59.71,3.688,-5.294,0x0
105200,0x100,58.91,3.683,-5.246,0x0
105300,0x100,57.94,3.678,-5.760,0x0
105400,0x100,56.97,3.673,-5.986,0x0
105500,0x100,56.01,3.668,-5.668,0x0
105600,0x100,54.96,3.663,-6.082,0x0
105700,0x100,53.91,3.659,-5.037,0x0
105800,0x100,52.78,3.654,-5.777,0x0
105900,0x100,51.66,3.649,-5.795,0x0
106000,0x100,50.45,3.644,-5.072,0x0
106100,0x100,49.24,3.639,-5.620,0x0
106200,0x100,48.03,3.634,-5.673,0x0
106300,0x100,46.82,3.631,-5.050,0x0
106400,0x100,45.53,3.626,-5.912,0x0
106500,0x100,44.32,3.622,-5.189,0x0
106600,0x100,43.03,3.617,-5.294,0x0
106700,0x100,41.74,3.612,-6.313,0x0
106800,0x100,40.45,3.607,-5.995,0x0
106900,0x100,39.16,3.602,-5.773,0x0
107000,0x100,37.88,3.597,-5.594,0x0
107100,0x100,36.59,3.594,-5.233,0x0
107200,0x100,35.30,3.589,-6.296,0x0
107300,0x100,34.09,3.584,-6.278,0x0
107400,0x100,32.80,3.580,-6.235,0x0
107500,0x100,31.59,3.575,-5.734,0x0
107600,0x100,30.38,3.572,-5.895,0x0
107700,0x100,29.17,3.567,-5.742,0x0
107800,0x100,28.04,3.562,-5.947,0x0
107900,0x100,26.92,3.559,-5.625,0x0
108000,0x100,25.87,3.554,-5.098,0x0
108100,0x100,24.82,3.549,-5.507,0x0
108200,0x100,23.77,3.546,-5.738,0x0
108300,0x100,22.81,3.541,-5.411,0x0
108400,0x100,21.92,3.538,-5.699,0x0
108500,0x100,21.03,3.533,-5.799,0x0
108600,0x100,20.15,3.530,-6.030,0x0
108700,0x100,19.42,3.525,-5.991,0x0
108800,0x100,18.62,3.522,-5.455,0x0
108900,0x100,17.97,3.517,-5.098,0x0
109000,0x100,17.33,3.514,-6.126,0x0
109100,0x100,16.76,3.509,-6.052,0x0
109200,0x100,16.28,3.505,-6.291,0x0
109300,0x100,15.88,3.502,-5.485,0x0
109400,0x100,15.47,3.497,-5.904,0x0
109500,0x100,15.15,3.494,-5.830,0x0
109600,0x100,14.91,3.491,-5.141,0x0
109700,0x100,14.67,3.488,-6.213,0x0
109800,0x100,14.51,3.483,-5.594,0x0
109900,0x100,14.51,3.480,-5.494,0x0
110000,0x100,14.51,3.476,-5.215,0x0
110100,0x100,14.51,3.473,-5.712,0x0
110200,0x100,14.67,3.470,-6.104,0x0
110300,0x100,14.83,3.467,-5.904,0x0
110400,0x100,15.07,3.464,-6.256,0x0
110500,0x100,15.39,3.460,-6.039,0x0
110600,0x100,15.79,3.457,-5.045,0x0
110700,0x100,16.20,3.454,-5.825,0x0
110800,0x100,16.76,3.451,-6.012,0x0
110900,0x100,17.33,3.449,-5.093,0x0
111000,0x100,17.89,3.446,-5.398,0x0
111100,0x100,18.53,3.443,-5.093,0x0
111200,0x100,19.26,3.439,-5.032,0x0
111300,0x100,20.07,3.438,-5.995,0x0
111400,0x100,20.87,3.435,-5.847,0x0
111500,0x100,21.76,3.431,-6.261,0x0
111600,0x100,22.73,3.430,-5.237,0x0
111700,0x100,23.69,3.427,-5.207,0x0
111800,0x100,24.66,3.425,-5.098,0x0
111900,0x100,25.71,3.422,-5.080,0x0
112000,0x100,26.84,3.420,-6.026,0x0
112100,0x100,27.88,3.418,-5.747,0x0
112200,0x100,29.09,3.415,-5.464,0x0
112300,0x100,30.22,3.414,-6.283,0x0
112400,0x100,31.43,3.412,-5.106,0x0
112500,0x100,32.64,3.410,-5.925,0x0
112600,0x100,33.93,3.407,-6.034,0x0
112700,0x100,35.14,3.406,-5.111,0x0
112800,0x100,36.42,3.404,-5.111,0x0
112900,0x100,37.71,3.402,-5.925,0x0
113000,0x100,39.00,3.401,-5.816,0x0
113100,0x100,40.29,3.399,-5.742,0x0
113200,0x100,41.58,3.398,-5.446,0x0
113300,0x100,42.87,3.396,-5.978,0x0
113400,0x100,44.16,3.396,-5.773,0x0
113500,0x100,45.37,3.394,-5.694,0x0
113600,0x100,46.66,3.393,-6.134,0x0
113700,0x100,47.87,3.391,-5.459,0x0
113800,0x100,49.16,3.391,-5.437,0x0
113900,0x100,50.37,3.389,-5.869,0x0
114000,0x100,51.49,3.389,-5.864,0x0
114100,0x100,52.62,3.388,-5.198,0x0
114200,0x100,53.75,3.388,-5.477,0x0
114300,0x100,54.88,3.386,-5.459,0x0
114400,0x100,55.85,3.386,-5.529,0x0
114500,0x100,56.89,3.386,-6.317,0x0
114600,0x100,57.86,3.385,-5.076,0x0
114700,0x100,58.75,3.385,-5.098,0x0
114800,0x100,59.63,3.385,-5.507,0x0
114900,0x100,60.44,3.385,-5.154,0x1
115000,0x100,61.25,3.385,-6.004,0x1
115100,0x100,61.97,3.385,-5.163,0x1
115200,0x100,62.62,3.385,-6.187,0x1
115300,0x100,63.26,3.385,-6.056,0x1
115400,0x100,63.82,3.385,-6.026,0x1
115500,0x100,64.31,3.385,-5.298,0x1
115600,0x100,64.71,3.385,-5.416,0x1
115700,0x100,65.11,3.385,-6.043,0x1
115800,0x100,65.44,3.385,-5.507,0x1
115900,0x100,65.68,3.386,-5.755,0x1
116000,0x100,65.84,3.386,-6.165,0x1
116100,0x100,66.00,3.386,-5.712,0x1
